Session Associated Time;Session Duration;Client MAC Address;Host Name;Device;OS Type;Upstream Transferred (Bytes);Downstream Transferred (Bytes);Connected AP Name
18/10/2016 21:16;183 667,00;a0:8d:16:0e:8f:32;PLK-L01-ba766274f6b25f64;Unknown;Android;749,00;535,00;COULOIR-3CD_AP
18/10/2016 21:01;25 769,00;00:cd:fe:d4:da:4f;iPhonedrancesco;Unknown;iOS;2 158,00;1 102,00;LOGES-4CD_AP1
18/10/2016 16:07;25 199,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;10 725,00;11 092,00;MEDIAS-CONF_AP2
18/10/2016 20:27;296 586,00;34:a3:95:a4:d1:1f;iPhone;Apple;iOS;91 060,00;471 480,00;LOGES-3CD_AP5
18/10/2016 18:24;5 043,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;1 282,00;1 769,00;SALON-3C_AP1
18/10/2016 14:58;209 450,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;35 943,00;109 496,00;SALON-1D_AP4
18/10/2016 20:36;4 898 157,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;39 530,00;80 855,00;PORTE-35_AP1
18/10/2016 17:58;57 613,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;24 536,00;17 614,00;LOGES 2C_AP
18/10/2016 15:33;11 213,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;220,00;254,00;SALON-5D_AP2
18/10/2016 16:49;7 668,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;276,00;346,00;SALON-4D_AP2
18/10/2016 21:21;11 147,00;4c:66:41:03:94:32;Unknown;Unknown;Android;8 334,00;9 179,00;COULOIR-3CD_AP
18/10/2016 21:06;50 558,00;0c:d7:46:95:bb:94;iPhone6plussfdc;Unknown;iOS;1 321,00;444,00;LOGES-4CD_AP1
18/10/2016 18:06;1 431 203,00;28:ed:6a:c6:35:d2;CI-MOBILE;Unknown;iOS;6 967 554,00;169 878 821,00;LOGES-3CD_AP3
18/10/2016 19:36;7 126,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;340,00;346,00;LOGES-2D_AP
18/10/2016 18:26;430 527,00;18:f6:43:8f:8a:80;Unknown;Apple;iOS;831 802,00;25 719 300,00;PORTE-35_AP1
18/10/2016 20:48;93 996,00;d0:25:98:9d:5c:34;iPhone;Apple;iOS;408,00;434,00;LOGES-5CD_AP2
18/10/2016 11:00;113 686,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;352,00;398,00;SALON-4D_AP1
18/10/2016 18:21;52 988,00;fc:db:b3:f5:76:7a;android-981dae3fa72529d2;Murata;Android;3 491,00;2 168,00;COULOIR-4CD_AP2
18/10/2016 18:44;111 086,00;64:9a:be:19:d3:95;Unknown;Apple;iOS;33 546,00;46 310,00;LOGES-4CD_AP2
18/10/2016 21:14;26 762,00;20:a2:e4:36:a9:b5;iPhonedelaura2;Apple;iOS;276,00;564,00;LOGES-4CD_AP2
18/10/2016 15:23;21 391,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;4 428,00;7 135,00;LOGES-2D_AP
18/10/2016 16:45;19 023,00;34:a3:95:a4:d1:1f;iPhone;Apple;iOS;1 819,00;503,00;LOGES-3CD_AP2
18/10/2016 18:37;2 365 732,00;64:9a:be:05:68:05;iPhone-de-Imran;Apple;iOS;17 268 945,00;215 701 324,00;LOGES 2C_AP
18/10/2016 19:37;13 895,00;ec:9b:f3:5e:8e:01;android-467387397353244;Samsung;Android;6 827,00;6 503,00;LOGES 2C_AP
18/10/2016 21:51;40 879,00;d4:0b:1a:bc:83:e6;android-dd4f57711ab84ef0;HTC;Android;667,00;628,00;LOGES-4CD_AP2
18/10/2016 17:42;20 150,00;2c:be:08:39:7b:45;Unknown;Apple;iOS;8 767,00;16 678,00;SALON-2C_AP2
18/10/2016 19:25;22 579,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;SALON-5D_AP1
18/10/2016 17:31;13 042,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;2 461,00;1 548,00;LOGES-3CD_AP4
18/10/2016 20:18;1 029,00;b8:53:ac:08:42:bc;iPhone-107;Unknown;iOS;1 892,00;518,00;LOGES-3CD_AP1
18/10/2016 12:32;27 852,00;80:4e:81:4c:36:3d;Unknown;Samsung;Android;3 172,00;3 161,00;COULOIR-4CD_AP2
18/10/2016 16:13;98 564,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 590,00;1 595,00;SALON-1D_AP4
18/10/2016 17:37;20 537,00;5c:ca:1a:2f:ad:00;Windows-Phone;Unknown;Windows (Mobile) 8 / Windows (Mobile) 10;1 667,00;1 374,00;SALON-2C_AP3
18/10/2016 17:51;97 870,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;1 036,00;770,00;LOGES-4CD_AP2
18/10/2016 19:03;46 778,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;404,00;254,00;SALON-2C_AP3
18/10/2016 21:16;49 381,00;8c:8e:f2:cc:18:92;iPhonedoussafir;Unknown;iOS;146 644,00;6 058 576,00;LOGES-5CD_AP3
18/10/2016 18:25;7 855,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;220,00;254,00;COULOIR-4CD_AP2
18/10/2016 19:06;11 003,00;40:b8:37:d2:aa:0b;android-a3e6d76c4c409ab3;Sony Mobile Communications AB;Android;4 049,00;3 350,00;LOGES-3CD_AP4
18/10/2016 15:08;3 553,00;cc:29:f5:20:db:d7;iPhonedeVicente;Apple;iOS;1 204,00;1 394,00;SALON-2C_AP3
18/10/2016 19:00;5 083,00;cc:f3:a5:7b:9d:de;HP-Elite-x3;Chi Mei Communication Systems, Inc;Windows (Mobile) 8 / Windows (Mobile) 10;726,00;594,00;LOGES-4CD_AP1
18/10/2016 16:25;103 748,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;248,00;300,00;SALON-5D_AP2
18/10/2016 18:22;55 477,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;220,00;254,00;COULOIR-4CD_AP1
18/10/2016 15:17;15 507,00;00:ae:fa:56:4c:66;Galaxy-S6;Murata;Android;6 042,00;8 548,00;LOGES-4CD_AP1
18/10/2016 17:10;290 951,00;4c:66:41:03:94:32;Unknown;Unknown;Android;35 596,00;9 622,00;LOGES-3CD_AP4
18/10/2016 16:38;9 916 301,00;ec:9b:f3:5e:8e:01;android-467387397353244;Samsung;Android;907 907,00;7 989 208,00;LOGES-3CD_AP2
18/10/2016 18:42;26 225,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;220,00;410,00;LOGES-5CD_AP3
18/10/2016 19:03;15 102,00;6c:8d:c1:bd:29:f2;iPhonedFabrice2;Unknown;iOS;220,00;254,00;LOGES-2D_AP
18/10/2016 16:13;554 944,00;1c:91:48:4c:9d:03;Unknown;Unknown;iOS;4 917,00;21 762,00;LOGES-5CD_AP2
18/10/2016 16:59;152 823,00;28:ed:6a:c6:35:d2;CI-MOBILE;Unknown;iOS;220,00;117 907,00;LOGES-3CD_AP3
18/10/2016 17:55;9 558,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;220,00;254,00;MEDIAS-CONF_AP2
18/10/2016 18:58;6 005,00;4c:57:ca:8d:7c:65;Unknown;Unknown;iOS;726,00;594,00;PORTE-35_AP1
18/10/2016 21:50;5 525,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 396,00;346,00;SALON-1D_AP1
18/10/2016 21:55;30 596,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;248,00;300,00;LOGES-5CD_AP2
18/10/2016 15:14;33 008,00;f0:dc:e2:d9:cb:f7;Unknown;Apple;iOS;220,00;254,00;LOGES-2D_AP
18/10/2016 21:00;6 560,00;bc:6c:21:87:3b:4d;iPhonedEVASILIU;Apple;iOS;11 867,00;10 467,00;LOGES-4CD_AP1
18/10/2016 21:07;172 514,00;0c:d7:46:5e:32:82;iPhone-de-Gael;Unknown;iOS;1 528,00;496,00;PORTE-35_AP1
18/10/2016 16:00;54 377,00;d0:33:11:45:90:c1;iPhone;Apple;iOS;6 552,00;16 900,00;LOGES-3CD_AP6
18/10/2016 16:25;10 215,00;1c:91:48:4c:9d:03;Unknown;Unknown;iOS;12 655,00;14 264,00;LOGES-4CD_AP3
18/10/2016 15:07;47 516,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;824,00;705,00;SALON-2C_AP3
18/10/2016 18:47;28 223,00;04:f7:e4:e7:fb:ca;Unknown;Apple;iOS;10 399,00;27 591,00;PORTE-35_AP1
18/10/2016 20:40;106 807,00;d0:25:98:9d:5c:34;iPhone;Apple;iOS;29 721,00;118 886,00;LOGES-5CD_AP2
18/10/2016 15:06;122 521,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;248,00;300,00;MEDIAS-CONF_AP1
18/10/2016 17:22;20 702,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;276,00;9 888,00;LOGES-5CD_AP2
18/10/2016 18:30;46 645,00;e0:b5:2d:79:7e:1b;Unknown;Apple;iOS;124 498,00;1 062 870,00;COULOIR-4CD_AP1
18/10/2016 17:23;95 925,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;22 154,00;46 623,00;PORTE-35_AP1
18/10/2016 19:19;461 971,00;e4:98:d1:f9:d6:ce;Windows-Phone;Microsoft Mobile Oy;Windows (Mobile) 8 / Windows (Mobile) 10;111 395,00;423 952,00;SALON-2C_AP2
18/10/2016 19:12;19 517,00;60:a3:7d:c6:73:51;iPhone;Unknown;iOS;15 986,00;193 388,00;SALON-5D_AP1
18/10/2016 17:58;130 860,00;7c:fa:df:be:38:82;utilisarsiPhone;Apple;iOS;3 977,00;32 510,00;LOGES-2D_AP
18/10/2016 18:48;40 925,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;14 763,00;48 784,00;COULOIR-4CD_AP2
18/10/2016 21:02;12 583,00;e4:9a:79:c9:4a:f5;iPhone-de-Julia;Unknown;iOS;30 912,00;100 263,00;SALON-4D_AP2
18/10/2016 17:33;3 343 776,00;4c:3c:16:1e:3a:93;android-149ecc680aed66bf;Samsung;Android;913 621,00;2 775 355,00;LOGES-2D_AP
18/10/2016 20:04;161 878,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;220,00;254,00;SALON-1D_AP4
18/10/2016 18:37;33 529,00;a8:66:7f:63:0f:ad;iPhonedneSauret;Apple;iOS;7 688,00;392,00;COULOIR-4CD_AP1
18/10/2016 17:06;11 666,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;1 828,00;2 068,00;COULOIR-3CD_AP
18/10/2016 18:39;599 702,00;54:72:4f:10:1f:01;KarolinaZ;Apple;iOS;258 850,00;1 309 075,00;LOGES-5CD_AP1
18/10/2016 12:25;206 575,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;17 747,00;2 471,00;SALON-1D_AP4
18/10/2016 16:05;20 266,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;3 787,00;6 434,00;LOGES-5CD_AP3
18/10/2016 21:58;15 448,00;38:ca:da:45:e6:13;iPhone-pascal;Unknown;iOS;220,00;254,00;LOGES-2D_AP
18/10/2016 21:25;138 833,00;48:5a:3f:88:6e:50;android-6e573836d272146c;WISOL;Android;114 404,00;2 895 252,00;PORTE-35_AP1
18/10/2016 16:59;6 382,00;94:eb:cd:c7:49:ee;Unknown;Research In Motion Limited;Unknown;5 853,00;3 829,00;SALON-1D_AP1
18/10/2016 15:13;269 492,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 857,00;1 420,00;LOGES-5CD_AP2
18/10/2016 18:44;521 717,00;a4:f1:e8:1b:4a:dc;Unknown;Unknown;iOS;15 161,00;16 957,00;LOGES-5CD_AP2
18/10/2016 18:22;4 378,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;5 749,00;5 637,00;SALON-5D_AP2
18/10/2016 21:28;158 613,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;1 619,00;2 702,00;SALON-6C_AP1
18/10/2016 21:16;5 137,00;60:d9:c7:2f:32:d5;Unknown;Apple;iOS;4 647,00;7 164,00;LOGES-2D_AP
18/10/2016 17:03;1 083 490,00;80:4e:81:4c:37:2f;android-af952f3b3b8c25e4;Samsung;Android;240 957,00;12 742 351,00;PORTE-35_AP1
18/10/2016 19:09;1 207 815,00;78:31:c1:16:e6:db;Unknown;Apple;iOS;88 730,00;188 287,00;LOGES-5CD_AP2
18/10/2016 14:54;69 456,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;248,00;567,00;SALON-1D_AP2
18/10/2016 16:29;31 119,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;408,00;462,00;SALON-5D_AP2
18/10/2016 20:21;320 718,00;34:a3:95:a4:d1:1f;iPhone;Apple;iOS;2 954,00;607,00;COULOIR-4CD_AP2
18/10/2016 14:44;111 669,00;f0:dc:e2:d9:cb:f7;Unknown;Apple;iOS;20 429,00;228 547,00;LOGES-3CD_AP5
18/10/2016 12:59;31 965,00;58:7f:57:91:58:69;iPhone-de-julie;Apple;iOS;248,00;300,00;SALON-4D_AP1
18/10/2016 16:11;10 040,00;58:48:22:7c:15:d6;Unknown;Sony Mobile Communications AB;Android;,00;1 089,00;LOGES-5CD_AP2
18/10/2016 18:42;15 922,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 18:24;362 276,00;4c:66:41:8a:11:de;android-447126922393d6d6;Unknown;Android;121 466,00;506 337,00;COULOIR-4CD_AP2
18/10/2016 18:57;172 608,00;e0:ac:cb:ce:30:46;iPhonedeStephan;Apple;iOS;39 417,00;50 223,00;SALON-4D_AP1
18/10/2016 16:20;8 670,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;1 407,00;1 710,00;LOGES-5CD_AP3
18/10/2016 18:17;6 004,00;e0:c7:67:36:40:38;iPhonedulkowski;Unknown;iOS;726,00;594,00;SALON-2C_AP3
18/10/2016 19:02;23 980,00;d0:25:98:28:a6:b7;iPhone;Apple;iOS;421,00;405,00;SALON-2C_AP3
18/10/2016 19:11;56 852,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;7 007,00;30 586,00;SALON-1D_AP4
18/10/2016 14:47;570 766,00;b0:47:bf:20:c5:ba;Unknown;Samsung;Android;9 783,00;21 069,00;LOGES-4CD_AP4
18/10/2016 13:15;45 370,00;d4:8f:33:62:d6:80;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;2 787,00;982,00;LOGES-5CD_AP3
18/10/2016 18:52;4 573,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 19:07;509 073,00;34:a3:95:af:43:6d;bernardiorucci2;Apple;iOS;142 613,00;300 319,00;LOGES-5CD_AP2
18/10/2016 15:33;50 878,00;28:5a:eb:af:28:4e;iPhonedeGaetan;Apple;iOS;220,00;254,00;SALON-7C_AP
18/10/2016 20:36;107 835,00;1c:91:48:4c:9d:03;Unknown;Unknown;iOS;23 204,00;48 144,00;LOGES-5CD_AP2
18/10/2016 18:10;225 247,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;13 132,00;4 496,00;LOGES-3CD_AP5
18/10/2016 10:09;7 740,00;f4:09:d8:7a:91:65;Unknown;Samsung;Android;19 984,00;33 074,00;SALON-6C_AP1
18/10/2016 15:14;26 318,00;f0:dc:e2:d9:cb:f7;Unknown;Apple;iOS;20 366,00;125 917,00;SALON-1D_AP2
18/10/2016 20:03;64 146,00;40:b8:37:d2:aa:0b;android-a3e6d76c4c409ab3;Sony Mobile Communications AB;Android;2 130,00;5 653,00;LOGES-3CD_AP5
18/10/2016 16:37;4 998,00;d0:53:49:b9:18:32;POPB-283;Liteon Technology Co., Ltd.;Windows 7/Vista;605,00;495,00;LOGES-5CD_AP3
18/10/2016 18:04;7 281,00;1c:9e:46:37:8c:c1;Unknown;Unknown;iOS;121,00;3 747,00;LOGES-5CD_AP2
18/10/2016 18:45;86 703,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;288,00;465,00;LOGES-4CD_AP2
18/10/2016 20:23;41 835,00;a8:81:95:d0:7e:58;Unknown;Unknown;Android;4 151,00;6 112,00;LOGES-2D_AP
18/10/2016 16:14;95 304,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;8 093,00;11 588,00;SALON-2C_AP3
18/10/2016 16:49;13 098,00;b8:53:ac:08:42:bc;iPhone-107;Unknown;iOS;100 920,00;3 123 964,00;LOGES-3CD_AP2
18/10/2016 19:37;57 362,00;2c:be:08:39:7b:45;Unknown;Apple;iOS;3 406,00;5 763,00;SALON-2C_AP1
18/10/2016 18:09;83 507,00;b4:8b:19:24:86:58;iPhonedEmmanuel;Unknown;iOS;5 192,00;7 731,00;PORTE-35_AP1
18/10/2016 12:08;23 847,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;248,00;300,00;SALON-5D_AP2
18/10/2016 18:29;23 162,00;d8:bb:2c:6c:55:0c;iPhone-Theo;Apple;iOS;220,00;254,00;SALON-2C_AP3
18/10/2016 15:59;7 778,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;6 780,00;7 188,00;LOGES 2C_AP
18/10/2016 20:22;29 520,00;cc:25:ef:b6:b6:88;iPhonedeRobert;Apple;iOS;248,00;300,00;LOGES 2C_AP
18/10/2016 21:17;1 103 231,00;d0:22:be:f7:7a:41;android-a3918c6117fa382f;Samsung;Android;135 301,00;194 888,00;PORTE-35_AP1
18/10/2016 19:21;1 567,00;b8:53:ac:08:42:bc;iPhone-107;Unknown;iOS;,00;396,00;LOGES-3CD_AP1
18/10/2016 18:06;26 904,00;34:a3:95:af:43:6d;bernardiorucci2;Apple;iOS;807 868,00;1 570 226,00;PORTE-35_AP1
18/10/2016 17:08;9 006,00;0c:41:3e:cf:1c:c8;Unknown;Microsoft Corporation;Windows (Mobile) 8 / Windows (Mobile) 10;9 968,00;10 344,00;LOGES-3CD_AP5
18/10/2016 17:52;714 763,00;00:6d:52:35:e4:aa;iPhone;Apple;iOS;100 192,00;148 370,00;LOGES-5CD_AP2
18/10/2016 08:46;4 168,00;b8:53:ac:62:37:e9;Unknown;Unknown;iOS;9 225,00;2 917,00;COULOIR-4CD_AP2
18/10/2016 17:44;78 045,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;17 257,00;110 436,00;COULOIR-3CD_AP
18/10/2016 18:37;6 147,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;220,00;254,00;LOGES-3CD_AP2
18/10/2016 16:13;17 170,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;220,00;254,00;SALON-1D_AP1
18/10/2016 17:38;1 199 015,00;c8:f7:33:2d:80:ac;EB-OR7008421;Intel;Windows 7/Vista;3 717 351,00;19 193 011,00;SALON-2C_AP2
18/10/2016 19:04;200 981,00;60:a3:7d:c6:73:51;iPhone;Unknown;iOS;13 377,00;20 796,00;PORTE-35_AP1
18/10/2016 15:20;5 210,00;b0:9f:ba:c8:aa:11;iPhone;Apple;iOS;220,00;254,00;LOGES-5CD_AP1
18/10/2016 21:02;339 806,00;44:00:10:c7:b4:44;djulaille;Unknown;iOS;1 310,00;1 728,00;SALON-1D_AP1
18/10/2016 20:19;11 037,00;00:cd:fe:d8:22:e5;iPhone;Unknown;iOS;5 922 607,00;331 142,00;COULOIR-4CD_AP1
18/10/2016 19:00;6 279,00;cc:20:e8:8a:0d:94;Unknown;Apple;iOS;328,00;457,00;SALON-1D_AP1
18/10/2016 19:53;19 012,00;6c:8d:c1:13:27:13;iPhone;Unknown;iOS;38 804,00;266 111,00;LOGES-4CD_AP2
18/10/2016 21:40;37 569,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;220,00;254,00;COULOIR-4CD_AP2
18/10/2016 19:17;247 620,00;0c:d7:46:95:bb:94;iPhone6plussfdc;Unknown;iOS;2 339 299,00;525 752,00;LOGES-4CD_AP1
18/10/2016 17:14;6 009,00;4c:57:ca:8d:7c:65;Unknown;Unknown;iOS;726,00;594,00;PORTE-35_AP1
18/10/2016 15:03;27 694 386,00;b0:47:bf:20:c6:f8;Unknown;Samsung;Android;1 009 453,00;12 594 631,00;LOGES-4CD_AP1
18/10/2016 13:55;2 250 208,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;309 448,00;2 919 748,00;SALON-2C_AP3
18/10/2016 21:41;37 526,00;9c:fc:01:25:58:e0;iPhone-de-Manon;Apple;iOS;6 782,00;450,00;SALON-4D_AP1
18/10/2016 15:24;5 617,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;844,00;515,00;SALON-1D_AP1
18/10/2016 15:02;33 147,00;10:30:47:e1:31:37;android-b4748a8280d91b1f;Samsung;Android;1 370,00;1 448,00;LOGES-3CD_AP1
18/10/2016 21:40;13 630,00;9c:fc:01:25:58:e0;iPhone-de-Manon;Apple;iOS;5 944,00;773,00;SALON-2C_AP3
18/10/2016 21:13;443 102,00;b8:53:ac:c1:4a:87;ColinTrasiPhone;Unknown;iOS;472,00;484,00;PORTE-35_AP1
18/10/2016 19:08;209 567,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;244 202,00;257 623,00;SALON-1D_AP1
18/10/2016 19:29;8 275,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;220,00;306,00;LOGES 2C_AP
18/10/2016 19:58;30 857,00;58:7f:57:05:e4:9b;Unknown;Apple;iOS;401,00;717,00;LOGES 2C_AP
18/10/2016 13:17;30 821,00;20:a2:e4:79:cd:e0;iPhonedeDorian;Apple;iOS;421,00;457,00;LOGES-5CD_AP3
18/10/2016 18:42;182 824,00;e0:c7:67:36:40:38;iPhonedulkowski;Unknown;iOS;5 625 714,00;4 855 042,00;SALON-2C_AP3
18/10/2016 10:44;25 195,00;a4:5e:60:8b:fa:5f;Unknown;Apple;iOS;4 440,00;13 730,00;COULOIR-4CD_AP1
18/10/2016 19:09;10 022,00;f0:99:bf:2d:24:d5;Unknown;Apple;iOS;605,00;1 089,00;COULOIR-4CD_AP2
18/10/2016 18:59;64 104,00;fc:db:b3:f5:76:7a;android-981dae3fa72529d2;Murata;Android;2 104,00;1 832,00;SALON-2C_AP3
18/10/2016 15:26;415 049,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;42 453,00;498 445,00;SALON-3C_AP2
18/10/2016 14:25;25 448,00;3c:bb:fd:14:02:19;android-f2fa183af42d6c76;Samsung;Android;3 419,00;7 152,00;SALON-2C_AP2
18/10/2016 21:22;20 137,00;00:56:cd:d9:34:70;jmgandonsIphone;Unknown;iOS;248,00;300,00;COULOIR-4CD_AP2
18/10/2016 21:54;6 397,00;68:fb:7e:33:48:b3;Unknown;Unknown;iOS;276,00;346,00;SALON-6C_AP2
18/10/2016 17:19;6 115 675,00;7c:0b:c6:1e:99:0d;Unknown;Samsung;Android;28 863,00;67 882,00;LOGES-4CD_AP2
18/10/2016 18:21;6 193,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 508,00;752,00;SALON-3C_AP3
18/10/2016 19:00;5 076,00;fc:db:b3:f5:76:7a;android-981dae3fa72529d2;Murata;Android;2 425,00;2 066,00;LOGES-2D_AP
18/10/2016 14:49;8 510,00;c0:63:94:3c:e8:3a;iPhonedemelodie;Apple;iOS;220,00;254,00;SALON-2C_AP3
18/10/2016 08:52;40 022,00;f4:09:d8:7a:91:65;Unknown;Samsung;Android;1 245,00;770,00;SALON-1D_AP2
18/10/2016 19:37;7 471,00;2c:be:08:39:7b:45;Unknown;Apple;iOS;220,00;254,00;MEDIAS-CONF_AP2
18/10/2016 20:49;83 595,00;4c:66:41:03:94:32;Unknown;Unknown;Android;46 479,00;565 610,00;LOGES-3CD_AP5
18/10/2016 14:51;46 766,00;20:a2:e4:79:cd:e0;iPhonedeDorian;Apple;iOS;1 852,00;1 897,00;LOGES-5CD_AP3
18/10/2016 20:08;1 019 963,00;b8:53:ac:48:f2:81;Unknown;Unknown;iOS;186 490,00;470 523,00;LOGES-5CD_AP2
18/10/2016 16:38;54 978,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;1 237,00;1 774,00;SALON-1D_AP4
18/10/2016 18:42;998 320,00;fc:db:b3:f5:76:7a;android-981dae3fa72529d2;Murata;Android;348 455,00;597 771,00;SALON-2C_AP1
18/10/2016 19:50;348 264,00;e0:ac:cb:ce:30:46;iPhonedeStephan;Apple;iOS;12 898,00;5 190,00;COULOIR-4CD_AP2
18/10/2016 21:55;153 629,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;248,00;300,00;LOGES-5CD_AP1
18/10/2016 19:10;19 465,00;b4:8b:19:0e:e0:74;iPhonedeJulien;Unknown;iOS;220,00;254,00;LOGES-2D_AP
18/10/2016 20:20;69 123,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;77 740 008,00;1 983 642,00;SALON-2C_AP3
18/10/2016 18:35;11 043,00;30:f7:c5:24:bc:2c;Charles-Eric;Apple;iOS;248,00;300,00;SALON-6C_AP1
18/10/2016 14:57;30 168,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;3 908,00;1 250,00;LOGES 2C_AP
18/10/2016 11:21;2 842,00;bc:54:36:30:3c:f1;iPhone;Unknown;iOS;1 412,00;254,00;SALON-8D_AP
18/10/2016 18:08;369 584,00;4c:66:41:03:94:32;Unknown;Unknown;Android;60 882,00;51 930,00;LOGES-3CD_AP5
18/10/2016 15:56;1 489 041,00;84:38:38:97:35:d0;android-d76e341a509ec362;Samsung;Android;78 064,00;162 069,00;LOGES-5CD_AP1
18/10/2016 15:54;155 059,00;c4:b3:01:28:ec:14;iPhonedeMOUNIA;Unknown;iOS;248,00;300,00;PORTE-35_AP1
18/10/2016 16:38;9 651,00;d0:22:be:6f:82:2d;android-b3b1ed748e66958e;Samsung;Android;19 349,00;33 151,00;COULOIR-4CD_AP1
18/10/2016 18:47;93 014,00;2c:f0:ee:b3:e9:b8;sophie-perdriau;Apple;iOS;422 324,00;61 815,00;LOGES-4CD_AP1
18/10/2016 20:55;148 782,00;6c:72:e7:88:d3:d0;iPhonedsleportz;Apple;iOS;41 510 873,00;1 208 573,00;SALON-1D_AP1
18/10/2016 17:50;19 723,00;34:14:5f:c0:d5:bd;android-ec07947b6598c3a9;Unknown;Android;22 321,00;60 747,00;SALON-2C_AP2
18/10/2016 16:35;174 037,00;f4:31:c3:a8:12:b6;iPhone-de-Yann;Apple;iOS;6 662,00;7 254,00;LOGES-5CD_AP1
18/10/2016 18:35;114 620,00;f0:99:bf:37:cc:5e;iPhonedlexandre;Apple;iOS;3 874,00;10 722,00;SALON-4D_AP1
18/10/2016 16:22;6 359,00;04:f7:e4:b9:c2:1c;MICHEL-PAYAN;Apple;iOS;12 680,00;14 095,00;LOGES-4CD_AP4
